Place,Longitude,Latitude,Weight,Team,Content,Comments,Related,Type,Negative,Positive,Neutral,Topographical_features,Topographical_features_general
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Ezra+2%3A1&version=ESV"">Ezra 2:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra+5%3A12&version=ESV"">Ezra 5:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra+5%3A13&version=ESV"">Ezra 5:13</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra+5%3A14&version=ESV"">Ezra 5:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra+5%3A17&version=ESV"">Ezra 5:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra+6%3A5&version=ESV"">Ezra 6:5</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Neh+7%3A6&version=ESV"">Neh 7:6</a>, <a href=""https://www.biblegateway.com/passage/?search=Neh+13%3A6&version=ESV"">Neh 13:6</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Est+2%3A6&version=ESV"">Est 2:6</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Ps+87%3A4&version=ESV"">Ps 87:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Ps+137%3A1&version=ESV"">Ps 137:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Ps+137%3A8&version=ESV"">Ps 137:8</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Isa+13%3A1&version=ESV"">Isa 13:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+13%3A19&version=ESV"">Isa 13:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+14%3A4&version=ESV"">Isa 14:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+14%3A22&version=ESV"">Isa 14:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+21%3A9&version=ESV"">Isa 21:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+39%3A1&version=ESV"">Isa 39:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+39%3A3&version=ESV"">Isa 39:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+39%3A6&version=ESV"">Isa 39:6</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+39%3A7&version=ESV"">Isa 39:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+43%3A14&version=ESV"">Isa 43:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+47%3A1&version=ESV"">Isa 47:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+48%3A14&version=ESV"">Isa 48:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+48%3A20&version=ESV"">Isa 48:20</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Jer+20%3A4&version=ESV"">Jer 20:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+20%3A5&version=ESV"">Jer 20:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+20%3A6&version=ESV"">Jer 20:6</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+21%3A2&version=ESV"">Jer 21:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+21%3A4&version=ESV"">Jer 21:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+21%3A7&version=ESV"">Jer 21:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+21%3A10&version=ESV"">Jer 21:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+22%3A25&version=ESV"">Jer 22:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+24%3A1&version=ESV"">Jer 24:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+25%3A1&version=ESV"">Jer 25:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+25%3A9&version=ESV"">Jer 25:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+25%3A11&version=ESV"">Jer 25:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+25%3A12&version=ESV"">Jer 25:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+25%3A26&version=ESV"">Jer 25:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A6&version=ESV"">Jer 27:6</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A8&version=ESV"">Jer 27:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A9&version=ESV"">Jer 27:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A11&version=ESV"">Jer 27:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A12&version=ESV"">Jer 27:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A13&version=ESV"">Jer 27:13</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A14&version=ESV"">Jer 27:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A16&version=ESV"">Jer 27:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A17&version=ESV"">Jer 27:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A18&version=ESV"">Jer 27:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A20&version=ESV"">Jer 27:20</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+27%3A22&version=ESV"">Jer 27:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+28%3A2&version=ESV"">Jer 28:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+28%3A3&version=ESV"">Jer 28:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+28%3A4&version=ESV"">Jer 28:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+28%3A6&version=ESV"">Jer 28:6</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+28%3A11&version=ESV"">Jer 28:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+28%3A14&version=ESV"">Jer 28:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+29%3A1&version=ESV"">Jer 29:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+29%3A3&version=ESV"">Jer 29:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+29%3A4&version=ESV"">Jer 29:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+29%3A10&version=ESV"">Jer 29:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+29%3A15&version=ESV"">Jer 29:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+29%3A20&version=ESV"">Jer 29:20</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+29%3A21&version=ESV"">Jer 29:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+29%3A22&version=ESV"">Jer 29:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+29%3A28&version=ESV"">Jer 29:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+32%3A2&version=ESV"">Jer 32:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+32%3A3&version=ESV"">Jer 32:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+32%3A4&version=ESV"">Jer 32:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+32%3A5&version=ESV"">Jer 32:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+32%3A28&version=ESV"">Jer 32:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+32%3A36&version=ESV"">Jer 32:36</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+34%3A1&version=ESV"">Jer 34:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+34%3A2&version=ESV"">Jer 34:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+34%3A3&version=ESV"">Jer 34:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+34%3A7&version=ESV"">Jer 34:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+34%3A21&version=ESV"">Jer 34:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+35%3A11&version=ESV"">Jer 35:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+36%3A29&version=ESV"">Jer 36:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+37%3A1&version=ESV"">Jer 37:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+37%3A17&version=ESV"">Jer 37:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+37%3A19&version=ESV"">Jer 37:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+38%3A3&version=ESV"">Jer 38:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+38%3A17&version=ESV"">Jer 38:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+38%3A18&version=ESV"">Jer 38:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+38%3A22&version=ESV"">Jer 38:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+38%3A23&version=ESV"">Jer 38:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+39%3A1&version=ESV"">Jer 39:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+39%3A3&version=ESV"">Jer 39:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+39%3A5&version=ESV"">Jer 39:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+39%3A6&version=ESV"">Jer 39:6</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+39%3A7&version=ESV"">Jer 39:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+39%3A9&version=ESV"">Jer 39:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+39%3A11&version=ESV"">Jer 39:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+39%3A13&version=ESV"">Jer 39:13</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+40%3A1&version=ESV"">Jer 40:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+40%3A4&version=ESV"">Jer 40:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+40%3A5&version=ESV"">Jer 40:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+40%3A7&version=ESV"">Jer 40:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+40%3A9&version=ESV"">Jer 40:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+40%3A11&version=ESV"">Jer 40:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+41%3A2&version=ESV"">Jer 41:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+41%3A18&version=ESV"">Jer 41:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+42%3A11&version=ESV"">Jer 42:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+43%3A3&version=ESV"">Jer 43:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+43%3A10&version=ESV"">Jer 43:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+44%3A30&version=ESV"">Jer 44:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+46%3A2&version=ESV"">Jer 46:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+46%3A13&version=ESV"">Jer 46:13</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+46%3A26&version=ESV"">Jer 46:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+49%3A28&version=ESV"">Jer 49:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+49%3A30&version=ESV"">Jer 49:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A1&version=ESV"">Jer 50:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A2&version=ESV"">Jer 50:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A8&version=ESV"">Jer 50:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A9&version=ESV"">Jer 50:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A13&version=ESV"">Jer 50:13</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A14&version=ESV"">Jer 50:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A16&version=ESV"">Jer 50:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A17&version=ESV"">Jer 50:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A18&version=ESV"">Jer 50:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A23&version=ESV"">Jer 50:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A24&version=ESV"">Jer 50:24</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A28&version=ESV"">Jer 50:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A29&version=ESV"">Jer 50:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A34&version=ESV"">Jer 50:34</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A35&version=ESV"">Jer 50:35</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A39&version=ESV"">Jer 50:39</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A42&version=ESV"">Jer 50:42</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A43&version=ESV"">Jer 50:43</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A45&version=ESV"">Jer 50:45</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+50%3A46&version=ESV"">Jer 50:46</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A1&version=ESV"">Jer 51:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A2&version=ESV"">Jer 51:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A6&version=ESV"">Jer 51:6</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A7&version=ESV"">Jer 51:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A8&version=ESV"">Jer 51:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A9&version=ESV"">Jer 51:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A11&version=ESV"">Jer 51:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A12&version=ESV"">Jer 51:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A24&version=ESV"">Jer 51:24</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A29&version=ESV"">Jer 51:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A30&version=ESV"">Jer 51:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A31&version=ESV"">Jer 51:31</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A33&version=ESV"">Jer 51:33</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A34&version=ESV"">Jer 51:34</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A35&version=ESV"">Jer 51:35</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A37&version=ESV"">Jer 51:37</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A41&version=ESV"">Jer 51:41</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A42&version=ESV"">Jer 51:42</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A44&version=ESV"">Jer 51:44</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A47&version=ESV"">Jer 51:47</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A48&version=ESV"">Jer 51:48</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A49&version=ESV"">Jer 51:49</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A53&version=ESV"">Jer 51:53</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A54&version=ESV"">Jer 51:54</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A55&version=ESV"">Jer 51:55</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A56&version=ESV"">Jer 51:56</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A58&version=ESV"">Jer 51:58</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A59&version=ESV"">Jer 51:59</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A60&version=ESV"">Jer 51:60</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A61&version=ESV"">Jer 51:61</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+51%3A64&version=ESV"">Jer 51:64</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A3&version=ESV"">Jer 52:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A4&version=ESV"">Jer 52:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A9&version=ESV"">Jer 52:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A10&version=ESV"">Jer 52:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A11&version=ESV"">Jer 52:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A12&version=ESV"">Jer 52:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A15&version=ESV"">Jer 52:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A17&version=ESV"">Jer 52:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A26&version=ESV"">Jer 52:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A27&version=ESV"">Jer 52:27</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A31&version=ESV"">Jer 52:31</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A32&version=ESV"">Jer 52:32</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Ezek+12%3A13&version=ESV"">Ezek 12:13</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+17%3A12&version=ESV"">Ezek 17:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+17%3A16&version=ESV"">Ezek 17:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+17%3A20&version=ESV"">Ezek 17:20</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+19%3A9&version=ESV"">Ezek 19:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+21%3A19&version=ESV"">Ezek 21:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+21%3A21&version=ESV"">Ezek 21:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+24%3A2&version=ESV"">Ezek 24:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+26%3A7&version=ESV"">Ezek 26:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+29%3A18&version=ESV"">Ezek 29:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+29%3A19&version=ESV"">Ezek 29:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+30%3A10&version=ESV"">Ezek 30:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+30%3A24&version=ESV"">Ezek 30:24</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+30%3A25&version=ESV"">Ezek 30:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+32%3A11&version=ESV"">Ezek 32:11</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Dan+1%3A1&version=ESV"">Dan 1:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+2%3A12&version=ESV"">Dan 2:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+2%3A14&version=ESV"">Dan 2:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+2%3A18&version=ESV"">Dan 2:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+2%3A24&version=ESV"">Dan 2:24</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+2%3A48&version=ESV"">Dan 2:48</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+2%3A49&version=ESV"">Dan 2:49</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+3%3A1&version=ESV"">Dan 3:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+3%3A12&version=ESV"">Dan 3:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+3%3A30&version=ESV"">Dan 3:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+4%3A6&version=ESV"">Dan 4:6</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+4%3A29&version=ESV"">Dan 4:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+4%3A30&version=ESV"">Dan 4:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+5%3A7&version=ESV"">Dan 5:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Dan+7%3A1&version=ESV"">Dan 7:1</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Mic+4%3A10&version=ESV"">Mic 4:10</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Zech+2%3A7&version=ESV"">Zech 2:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Zech+6%3A10&version=ESV"">Zech 6:10</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Matt+1%3A11&version=ESV"">Matt 1:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Matt+1%3A12&version=ESV"">Matt 1:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Matt+1%3A17&version=ESV"">Matt 1:17</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Acts+7%3A43&version=ESV"">Acts 7:43</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=1+Pet+5%3A13&version=ESV"">1 Pet 5:13</a>",,,,,,,
Babylon,44.420882,32.536503,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Rev+14%3A8&version=ESV"">Rev 14:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Rev+16%3A19&version=ESV"">Rev 16:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Rev+17%3A5&version=ESV"">Rev 17:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Rev+18%3A2&version=ESV"">Rev 18:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Rev+18%3A10&version=ESV"">Rev 18:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Rev+18%3A21&version=ESV"">Rev 18:21</a>",,,,,,,
Cyrene,21.858301,32.824979,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Matt+27%3A32&version=ESV"">Matt 27:32</a>",,,,,,,
Cyrene,21.858301,32.824979,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Mark+15%3A21&version=ESV"">Mark 15:21</a>",,,,,,,
Cyrene,21.858301,32.824979,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Luke+23%3A26&version=ESV"">Luke 23:26</a>",,,,,,,
Cyrene,21.858301,32.824979,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Acts+2%3A10&version=ESV"">Acts 2:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts+11%3A20&version=ESV"">Acts 11:20</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts+13%3A1&version=ESV"">Acts 13:1</a>",,,,,,,
Syrtis,18.505556,31.766667,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Acts+27%3A17&version=ESV"">Acts 27:17</a>",,,,,,,
Susa,48.257886,32.189191,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Ezra+4%3A9&version=ESV"">Ezra 4:9</a>",,,,,,,
Susa,48.257886,32.189191,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Neh+1%3A1&version=ESV"">Neh 1:1</a>",,,,,,,
Susa,48.257886,32.189191,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Est+1%3A2&version=ESV"">Est 1:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+1%3A5&version=ESV"">Est 1:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+2%3A3&version=ESV"">Est 2:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+2%3A5&version=ESV"">Est 2:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+2%3A8&version=ESV"">Est 2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+3%3A15&version=ESV"">Est 3:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+4%3A8&version=ESV"">Est 4:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+4%3A16&version=ESV"">Est 4:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+8%3A14&version=ESV"">Est 8:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+8%3A15&version=ESV"">Est 8:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+9%3A6&version=ESV"">Est 9:6</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+9%3A11&version=ESV"">Est 9:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+9%3A12&version=ESV"">Est 9:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+9%3A13&version=ESV"">Est 9:13</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+9%3A14&version=ESV"">Est 9:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+9%3A15&version=ESV"">Est 9:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Est+9%3A18&version=ESV"">Est 9:18</a>",,,,,,,
Susa,48.257886,32.189191,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Dan+8%3A2&version=ESV"">Dan 8:2</a>",,,,,,,
Gath,34.843882,31.693529,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Josh+11%3A22&version=ESV"">Josh 11:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+13%3A3&version=ESV"">Josh 13:3</a>",,,,,,,
